track,album,album_type,artist,album_duration,release_date,recording_period,recording_location,album_genre,album_styles,album_moods,album_themes,genres,styles,moods,themes,composers,user_rating
We Don't Smoke It,Homegrown,studio,Neil Young,35:17:00,,," Broken Arrow Ranch Studio, Woodside, CA Quadraphonic Studios, Nashville Ramport Studios, London ",Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Album Rock","Calm/Peaceful, Druggy, Light, Messy, Ramshackle, Relaxed, Soft/Quiet, Soothing, Sweet, Urgent, Warm, Weary, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Intimate, Laid-Back/Mellow, Lazy, Melancholy, Plaintive, Poignant, Reflective, Sad, Smooth, Somber, Wistful, Gentle","Open Road, Reflection, Relaxation, Reminiscing, Sunday Afternoon, Day Driving, The Great Outdoors, Daydreaming, Stay in Bed, Good Times, Loss/Grief",,,,,,9.0
We R in Control,Trans,live,Neil Young,0:44:20,,"September 24, 1981 - May 12, 1982",Commercial Recorders,Pop/Rock,"Synth Pop, New Wave, Album Rock, Punk/New Wave, Hard Rock","Pastoral, Rustic, Autumnal, Bittersweet, Cerebral, Complex, Confrontational, Earthy, Literate, Poignant, Quirky, Ambitious, Earnest, Meandering, Messy, Organic, Provocative, Ramshackle, Searching","Introspection, Reflection",,,,,Neil Young,4.0
We Will Go On,Thoroughfare Gap,studio,Stephen Stills,,1978,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,,,Stephen Stills,6.0
Weight of the World,Landing on Water,studio,Neil Young,39:05:00,1986-07,"August, 1983 - March, 1986","Record One Studios, Los Angeles, CA",Pop/Rock,Album Rock,"Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Acerbic, Ambitious, Complex, Earnest, Meandering, Melancholy, Messy, Organic, Ramshackle, Refined, Rousing, Searching, Somber","Introspection, Reflection",,,,,Neil Young,4.0
Welcome Rap,Bluenote Cafe,live,Neil Young,2:26:11,2015-13-11,,,"Pop/Rock, Blues","Album Rock, Contemporary Blues, Rock & Roll, Roots Rock, Heartland Rock","Rollicking, Rousing, Earnest, Organic, Provocative, Brash, Complex, Fun, Poignant, Ramshackle, Rustic, Searching, Ambitious, Autumnal, Bittersweet, Earthy, Literate, Messy, Confrontational, Meandering, Pastoral","Reflection, Awareness, Guys Night Out, Introspection, Passion",Pop/Rock,,,,Neil Young,8.0
Welcome to the Big Room,Bluenote Cafe,live,Neil Young,2:26:11,2015-13-11,,,"Pop/Rock, Blues","Album Rock, Contemporary Blues, Rock & Roll, Roots Rock, Heartland Rock","Rollicking, Rousing, Earnest, Organic, Provocative, Brash, Complex, Fun, Poignant, Ramshackle, Rustic, Searching, Ambitious, Autumnal, Bittersweet, Earthy, Literate, Messy, Confrontational, Meandering, Pastoral","Reflection, Awareness, Guys Night Out, Introspection, Passion",Pop/Rock,,,,Neil Young,8.0
Wham Bang Rock and Roll,Back in Time,studio,Stephen Stills,20:00,7/6/2017,,,,,,,,,,,Stephen Stills,5.0
What Are Their Names?,If I Could Only Remember My Name,studio,David Crosby,37:54:00,,,"Wally Heider Studio, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon",Pop/Rock,Contemporary Pop/Rock,"Dreamy, Restrained",,"David Crosby, Jerry Garcia, Phil Lesh, Michael Shrieve, Neil Young",9.0
What Did You Do To My Life?,Neil Young,studio,Neil Young,35:32:00,,"August, 1968 - October, 1968","Sunset Sound, Hollywood, CA",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage","Brooding, Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Gentle, Intimate, Literate, Poignant, Ambitious, Complex, Earnest, Meandering, Messy, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Singer/Songwriter, Country-Rock, Folk-Rock, Psychedelic/Garage","Elegant, Gentle, Playful, Rollicking, Sophisticated, Stylish, Sweet, Wistful, Witty, Yearning","Day Driving, Road Trip, Sunday Afternoon, In Love",Neil Young,7.0
What Happened Yesterday,Mirror Ball,studio,Neil Young,55:21:00,,"January 26, 1995 - February 26, 1995","A & M Studios, Hollywood, CA",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock","Pastoral, Rustic, Gritty, Sentimental, Calm/Peaceful, Gutsy, Insular, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Weary, Wistful, Yearning, Autumnal, Bittersweet, Earthy, Literate","Comfort, Drinking, Feeling Blue, Heartache, Late Night, Regret, Reflection",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock, Singer/Songwriter, Southern Rock","Rustic, Sentimental, Autumnal, Bittersweet, Earnest, Earthy, Insular, Intimate, Melancholy, Organic, Plaintive, Poignant, Reflective, Searching, Weary, Wistful, Yearning","Drinking, Feeling Blue, Heartache, Introspection, Late Night, Reflection, Regret, Solitude",Neil Young,6.0
What Makes It So?,Lighthouse,studio,David Crosby,40:40:00,,,"Groove Masters Studios, Santa Monica, CA",Pop/Rock,"Contemporary Singer/Songwriter, Adult Alternative Pop/Rock, Contemporary Pop/Rock","Earnest, Poignant, Refined, Relaxed, Bittersweet, Intimate, Reflective, Brooding, Laid-Back/Mellow, Literate, Searching, Self-Conscious","Autumn, Early Morning, Introspection, Reflection, Solitude, Sunday Afternoon",,,,,David Crosby,6.0
What's Broken,Croz,studio,David Crosby,47:03:00,,," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",,,,,James Raymond,7.0
Whats the Game,Thoroughfare Gap,studio,Stephen Stills,,1978,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,"Pop/Rock, R&B","Contemporary Pop/Rock, Disco","Confident, Freewheeling, Gutsy, Reflective, Romantic, Rousing, Searching, Sentimental, Swaggering, Visceral, Warm, Wistful, Yearning, Bravado, Carefree, Street-Smart","Empowerment, Freedom, Cool & Cocky",Stephen Stills,6.0
When God Made Me,Prairie Wind,studio,Neil Young,52:05:00,,"March, 2005","Master-Link, Nashville, TN",Pop/Rock,Country-Rock,"Autumnal, Bittersweet, Laid-Back/Mellow, Plaintive, Poignant, Reflective, Sentimental, Warm, Wistful","Autumn, Comfort, Introspection, Reflection",Pop/Rock,"American Trad Rock, Country-Rock, Album Rock, Singer/Songwriter, Southern Rock","Rustic, Sentimental, Autumnal, Calm/Peaceful, Earnest, Earthy, Insular, Intimate, Laid-Back/Mellow, Literate, Melancholy, Organic, Plaintive, Poignant, Reflective, Relaxed, Searching, Weary, Wistful, Yearning","Comfort, Drinking, Feeling Blue, Heartache, Introspection, Late Night, Reflection, Regret, Solitude",Neil Young,7.0
When I Hold You in My Arms,Before and After,live,Neil Young,47:49:00,,,,Pop/Rock,Contemporary Singer/Songwriter,"Earnest, Gentle, Intimate, Melancholy, Poignant, Reflective, Soft/Quiet, Warm, Delicate, Laid-Back/Mellow, Literate, Organic, Wistful","Comfort, Heartache, Reflection, Feeling Blue, Introspection, Rainy Day, Healing/Comfort, Stay in Bed, Relaxation, Yearning",,,,,"Frank Sampedro, Neil Young",6.0
When I Watch You Sleeping,Storytone,studio,Neil Young,41:32:00,,19-Aug-14,"Capitol Studios, Hollywood, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Country-Rock, Contemporary Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate, Brash, Fun, Provocative, Rollicking, Rousing","Introspection, Reflection",,,,,Neil Young,6.0
When It Comes to You,Now,studio,Graham Nash,38:38:00,,,Brooklyn Recording,Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Folk-Rock, British Invasion","Laid-Back/Mellow, Calm/Peaceful, Melodic, Organic, Smooth, Warm, Yearning, Agreeable, Dreamy, Exploratory, Gentle, Lonely, Poetic, Sentimental, Strong, Confessional, Flowing, Intimate, Nostalgic, Pastoral, Reassuring/Consoling, Soothing, Springlike","Relationships, Introspection, Sunday Afternoon, Affection/Fondness, Reflection, Relaxation, Sweet Dreams, Daydreaming, At the Office",,,,,"Todd Caldwell, Graham Nash",
When Worlds Collide,Fork in the Road,studio,Neil Young,38:40:00,,,"Legacy Studios, New York, NY","Pop/Rock, Folk","Album Rock, Country-Rock, Hard Rock, Protest Songs","Autumnal, Bittersweet, Freewheeling, Messy, Poignant, Reflective, Rousing, Urgent, Warm, Wistful, Yearning","Day Driving, Night Driving, Rainy Day, Reflection, The Great Outdoors",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Insular, Laid-Back/Mellow, Reflective, Intimate, Literate, Summery, Whimsical, Lazy, Relaxed, Atmospheric, Sparse, Detached, Street-Smart","Day Driving, Hanging Out, Relaxation, The Great Outdoors",Neil Young,7.0
When You Dance I Can Really Love,After the Gold Rush,studio,Neil Young,33:41:00,,"August, 1969 - January, 1970",,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock","Intimate, Wistful, Calm/Peaceful, Laid-Back/Mellow, Organic, Plaintive, Poignant, Reflective, Relaxed, Soothing, Yearning, Autumnal, Bittersweet, Gentle","Autumn, Introspection, Reflection",,American Trad Rock,,,Neil Young,10.0
Where Is the Highway Tonight?,Old Ways,studio,Neil Young,36:45:00,1985-08,"January, 1983 - April, 1985"," Austin City Limits, Austin, TX Castle, Franklin, TN House Of David, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Heartland Rock","Rustic, Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Plaintive, Poignant, Wistful",Reflection,"Country, Pop/Rock","Country-Pop, Singer/Songwriter","Calm/Peaceful, Dreamy, Nostalgic, Relaxed, Romantic, Sad, Yearning","In Love, Loss/Grief, Reminiscing",Neil Young,6.0
Where Loves Lies Tonight,Songs for Survivors,studio,Graham Nash,44:02:00,,"October 2, 2000 - October 13, 2000","O'Henry Studios, Burbank, CA",Pop/Rock,Contemporary Singer/Songwriter,,,,,,,"Graham Nash, Joe Vitale",
Where Will I Be?,Graham Nash & David Crosby,studio,Crosby & Nash,35:40:00,,1972,"Wally Heider III, Los Angeles, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Pastoral, Soothing, Poignant, Smooth, Autumnal, Gentle, Intimate, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Earnest, Laid-Back/Mellow, Organic, Reflective, Sentimental, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships","International, Pop/Rock","Contemporary Pop/Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Calm/Peaceful, Nostalgic, Sentimental",,David Crosby,
White Line,Homegrown,studio,Neil Young,35:17:00,,," Broken Arrow Ranch Studio, Woodside, CA Quadraphonic Studios, Nashville Ramport Studios, London ",Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Album Rock","Calm/Peaceful, Druggy, Light, Messy, Ramshackle, Relaxed, Soft/Quiet, Soothing, Sweet, Urgent, Warm, Weary, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Intimate, Laid-Back/Mellow, Lazy, Melancholy, Plaintive, Poignant, Reflective, Sad, Smooth, Somber, Wistful, Gentle","Open Road, Reflection, Relaxation, Reminiscing, Sunday Afternoon, Day Driving, The Great Outdoors, Daydreaming, Stay in Bed, Good Times, Loss/Grief",,,,,,9.0
Who Knows Where the Time Goes,Everybody Knows,studio,Stephen Stills,40:45:00,,,"Straygator Sound, CA",Pop/Rock,"Contemporary Pop/Rock, Soft Rock","Warm, Earnest, Freewheeling, Laid-Back/Mellow, Meandering, Yearning, Agreeable, Amiable/Good-Natured","Affection/Fondness, Lifecycle, Relaxation, Feeling Blue, Comfort, Healing/Comfort, Sunday Afternoon",,,,,Sandy Denny,8.0
Who's Gonna Stand Up?,Storytone,studio,Neil Young,41:32:00,,19-Aug-14,"Capitol Studios, Hollywood, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Country-Rock, Contemporary Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate, Brash, Fun, Provocative, Rollicking, Rousing","Introspection, Reflection",,,,,Neil Young,6.0
Whole Cloth,Graham Nash & David Crosby,studio,Crosby & Nash,35:40:00,,1972,"Wally Heider III, Los Angeles, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Pastoral, Soothing, Poignant, Smooth, Autumnal, Gentle, Intimate, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Earnest, Laid-Back/Mellow, Organic, Reflective, Sentimental, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships","International, Pop/Rock","Contemporary Pop/Rock, Singer/Songwriter","Calm/Peaceful, Dreamy, Nostalgic, Sentimental",,David Crosby,
"Why Does Thou Hide Thyself, Clouds",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Dramatic, Earthy, Eerie, Enigmatic, Gritty, Meandering, Ominous, Organic, Weary","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
Wild Tales,Wild Tales,studio,Graham Nash,31:16:00,1973,,"Rudy Records, San Francisco, CA",Pop/Rock,"Country-Rock, Soft Rock, Singer/Songwriter","Yearning, Lonely",,Pop/Rock,"Folk-Rock, Psychedelic/Garage",Rousing,In Love,Graham Nash,
Winterlong,Noise and Flowers,live,Neil Young,1:14:49,,,,Pop/Rock,"Album Rock, Hard Rock, Contemporary Pop/Rock, Country-Rock","Autumnal, Earnest, Organic, Earthy, Intimate, Provocative, Quirky, Reflective, Searching, Angry, Bittersweet, Brooding, Confrontational, Eccentric, Laid-Back/Mellow, Meandering, Messy, Plaintive, Ramshackle, Rousing, Somber, Volatile, Weary, Acerbic, Ambitious, Angst-Ridden, Bitter, Brash, Cathartic, Complex, Difficult, Harsh, Literate, Nocturnal, Pastoral, Poignant, Rustic, Sad, Sweet, Wistful, Gentle, Gloomy, Melancholy, Rowdy, Aggressive","Autumn, Politics/Society, Introspection, Reflection, Feeling Blue, Late Night, Solitude",,,,,Neil Young,7.0
Without Rings,Silver & Gold,studio,Neil Young,39:10:00,,"August 26, 1997 - May 28, 1999","Arlyn Studios, Austin, TX",Pop/Rock,"Album Rock, Country-Rock","Amiable/Good-Natured, Autumnal, Gentle, Intimate, Laid-Back/Mellow, Reflective, Soothing, Wistful",Relaxation,Pop/Rock,"Adult Contemporary, Country-Rock, Singer/Songwriter","Calm/Peaceful, Nostalgic, Pastoral, Restrained, Sad, Yearning","In Love, Loss/Grief, Reminiscing",Neil Young,7.0
Woman Lleva,Thoroughfare Gap,studio,Stephen Stills,,1978,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,,,Stephen Stills,6.0
Wooden Ships,Another Stoney Evening,studio,David Crosby,1:15:11,1998-13-01,10-Oct-71,,Pop/Rock,"Singer/Songwriter, Album Rock, Soft Rock","Sentimental, Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Wistful","Daydreaming, Dinner Ambiance",,,,,"David Crosby, Graham Nash",8.0
Woodstock,Here If You Listen,studio,David Crosby,45:08:00,,2018,"Flux Studios, New York","Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,Joni Mitchell,7.0
Word Game,Stephen Stills 2,studio,Stephen Stills,43:02:00,1971,,,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Amiable/Good-Natured, Literate, Passionate, Strong, Autumnal, Earnest, Intimate, Laid-Back/Mellow, Lively, Organic, Reflective, Sentimental, Wistful, Pastoral, Bittersweet, Freewheeling, Playful, Reverent, Rousing, Street-Smart","Freedom, Imagination, Late Night, Road Trip, Hanging Out, Relaxation",Pop/Rock,"Folk-Rock, Psychedelic/Garage","Dreamy, Sentimental",,Stephen Stills,8.0
Words (Between the Lines of Age),Harvest,studio,Neil Young,37:10:00,1972-02,"January, 1971 - September, 1971"," Barking Town Hall, London, England Broken Arrow Studio #2, CA Quadrafonic Sound Studios, Nashville, TN ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate","Introspection, Reflection",,,,,Neil Young,9.0
Working With Young,Back in Time,studio,Stephen Stills,20:00,7/14/2017,,,,,,,,,,,Stephen Stills,5.0
World on a String,Tonight's the Night,studio,Neil Young,44:45:00,,,,Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter","Bittersweet, Druggy, Gloomy, Indulgent, Intimate, Melancholy, Messy, Ominous, Pastoral, Reflective, Rustic, Sad, Somber, Sparse, Weary, Wistful, Ambitious, Atmospheric, Autumnal, Brooding, Cathartic, Complex, Earnest, Eccentric, Hypnotic, Lazy, Meandering, Nihilistic, Nocturnal, Organic, Ramshackle, Searching, Confrontational, Earthy, Literate, Poignant","Loss/Grief, Scary Music, Introspection, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Adult Contemporary, Blues-Rock, Contemporary Pop/Rock, Country-Rock","Atmospheric, Bleak, Brooding, Druggy, Eccentric, Freewheeling, Indulgent, Nocturnal, Ominous, Quirky, Reflective, Rollicking, Swaggering, Weary, Lively, Sad, Sensual, Yearning","Cool & Cocky, Drinking, Guys Night Out, Hanging Out, Introspection, Late Night, Night Driving, Road Trip, Scary Music",Neil Young,10.0
Wounded Bird,Songs for Beginners,studio,Graham Nash,32:13:00,1971,,"Studio C, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Agreeable, Calm/Peaceful, Dreamy, Sentimental, Yearning, Flowing, Lonely, Nostalgic, Strong","Introspection, Reflection, Relationships, Relaxation",,,,,Graham Nash,
Wounded World,Man Alive!,studio,Stephen Stills,57:51:00,,,,Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock, Album Rock","Intimate, Laid-Back/Mellow, Literate, Amiable/Good-Natured, Pastoral, Reflective, Relaxed, Summery, Earnest, Organic, Poignant, Sentimental, Smooth, Warm, Wistful, Gentle, Autumnal, Soothing, Sweet","Freedom, Hanging Out, Imagination, Late Night, Road Trip",,,,,"Graham Nash, Stephen Stills",7.0
Wrecking Ball,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,"Pop/Rock, Folk","Album Rock, Hard Rock, Singer/Songwriter, Heartland Rock","Searching, Bittersweet, Nostalgic, Reflective, Sad, Self-Conscious, Wistful, Earnest, Plaintive, Relaxed, Sentimental, Yearning, Autumnal","In Love, Romantic Evening, Slow Dance",Neil Young,9.0
Wrong Thing To Do,Live At Shepherd's Bush,live,Stephen Stills,1:19:53,,,,Pop/Rock,"Singer/Songwriter, Album Rock","Reflective, Rousing, Warm, Wistful","Comfort, Relaxation, Reminiscing",,,,,Tom Petty,8.0
Yonder Stands the Sinner,Time Fades Away,live,Neil Young,34:17:00,1973-10,,,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Hard Rock","Messy, Pastoral, Rustic, Rousing, Confrontational, Earthy, Literate, Ambitious, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Druggy, Earnest, Intimate, Meandering, Melancholy, Organic, Plaintive, Poignant, Ramshackle, Reflective, Sad, Searching, Somber, Wistful","Introspection, Loss/Grief, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter","Freewheeling, Messy, Ramshackle, Rebellious, Reckless, Relaxed, Rollicking, Rousing, Rowdy, Swaggering","Cool & Cocky, Guys Night Out, Hanging Out, Late Night, Night Driving, Road Trip",Neil Young,8.0
